       0.0000000   5.1239191e-08
      0.50547994   5.1241329e-08
       1.0109599   5.1247738e-08
       1.5164398   5.1258349e-08
       2.0219198   5.1273241e-08
       2.5273995   5.1292410e-08
       3.0328796   5.1315867e-08
       3.5383594   5.1343612e-08
       4.0438395   5.1375588e-08
       4.5493194   5.1411940e-08
       5.0547989   5.1452538e-08
       5.5602796   5.1497391e-08
       6.0657592   5.1546650e-08
       6.5712393   5.1600256e-08
       7.0767188   5.1658158e-08
       7.5821990   5.1720433e-08
       8.0876791   5.1787173e-08
       8.5931586   5.1858250e-08
       9.0986387   5.1933758e-08
       9.6041189   5.2013710e-08
       10.109598   5.2098127e-08
       10.615078   5.2186964e-08
       11.120559   5.2280379e-08
       11.626038   5.2378328e-08
       12.131518   5.2480838e-08
       12.636998   5.2587930e-08
       13.142479   5.2699634e-08
       13.647958   5.2815981e-08
       14.153438   5.2936995e-08
       14.658918   5.3062714e-08
       15.164398   5.3193235e-08
       15.669877   5.3328523e-08
       16.175358   5.3468611e-08
       16.680837   5.3613537e-08
       17.186317   5.3763341e-08
       17.691798   5.3918129e-08
       18.197277   5.4077869e-08
       18.702759   5.4242682e-08
       19.208238   5.4412529e-08
       19.713717   5.4587460e-08
       20.219196   5.4767595e-08
       20.724677   5.4952902e-08
       21.230156   5.5143509e-08
       21.735637   5.5339467e-08
       22.241118   5.5540750e-08
       22.746597   5.5747485e-08
       23.252076   5.5959660e-08
       23.757555   5.6177472e-08
       24.263037   5.6400837e-08
       24.768516   5.6629885e-08
       25.273997   5.6864682e-08
       25.779476   5.7105290e-08
       26.284957   5.7351697e-08
       26.790436   5.7604120e-08
       27.295915   5.7862562e-08
       27.801396   5.8127086e-08
       28.306875   5.8397844e-08
       28.812357   5.8674752e-08
       29.317836   5.8958050e-08
       29.823315   5.9247736e-08
       30.328796   5.9543965e-08
       30.834275   5.9846745e-08
       31.339754   6.0156250e-08
       31.845237   6.0472469e-08
       32.350716   6.0795587e-08
       32.856195   6.1125604e-08
       33.361674   6.1462790e-08
       33.867156   6.1807066e-08
       34.372635   6.2158625e-08
       34.878114   6.2517566e-08
       35.383597   6.2883982e-08
       35.889074   6.3258085e-08
       36.394555   6.3639797e-08
       36.900032   6.4029325e-08
       37.405517   6.4426867e-08
       37.910994   6.4832544e-08
       38.416475   6.5246307e-08
       38.921952   6.5668531e-08
       39.427434   6.6099175e-08
       39.932915   6.6538374e-08
       40.438392   6.6986347e-08
       40.943877   6.7443321e-08
       41.449354   6.7909256e-08
       41.954835   6.8384384e-08
       42.460312   6.8868855e-08
       42.965793   6.9362825e-08
       43.471274   6.9866536e-08
       43.976751   7.0380052e-08
       44.482237   7.0903543e-08
       44.987714   7.1437272e-08
       45.493195   7.1981304e-08
       45.998672   7.2535915e-08
       46.504153   7.3101289e-08
       47.009634   7.3677613e-08
       47.515111   7.4265063e-08
       48.020592   7.4863845e-08
       48.526073   7.5474151e-08
       49.031554   7.6096188e-08
       49.537031   7.6730267e-08
       50.042513   7.7376489e-08
       50.547994   7.8035080e-08
       51.053471   7.8706482e-08
       51.558952   7.9390694e-08
       52.064433   8.0088078e-08
       52.569914   8.0798862e-08
       53.075391   8.1523302e-08
       53.580872   8.2261646e-08
       54.086353   8.3014264e-08
       54.591830   8.3781320e-08
       55.097312   8.4563082e-08
       55.602793   8.5359943e-08
       56.108274   8.6172192e-08
       56.613751   8.7000123e-08
       57.119232   8.7844046e-08
       57.624713   8.8704261e-08
       58.130190   8.9581216e-08
       58.635671   9.0474987e-08
       59.141152   9.1386273e-08
       59.646629   9.2315057e-08
       60.152115   9.3262066e-08
       60.657592   9.4227399e-08
       61.163073   9.5211687e-08
       61.668550   9.6215180e-08
       62.174031   9.7238276e-08
       62.679508   9.8281365e-08
       63.184989   9.9345001e-08
       63.690474   1.0042960e-07
       64.195951   1.0153545e-07
       64.701433   1.0266329e-07
       65.206909   1.0381342e-07
       65.712391   1.0498618e-07
       66.217868   1.0618247e-07
       66.723349   1.0740250e-07
       67.228834   1.0864691e-07
       67.734311   1.0991609e-07
       68.239792   1.1121087e-07
       68.745269   1.1253164e-07
       69.250750   1.1387897e-07
       69.756227   1.1525343e-07
       70.261708   1.1665593e-07
       70.767194   1.1808677e-07
